row_id,customer_id,movement_date,movement_type,mrr_movement_usd
,,2017-05-21,,
,,2016-08-27,,
,,2017-04-15,,
,,2016-01-02,,
,,2015-10-22,,
,,2015-12-06,,
,,2015-12-07,,
,,2015-12-05,,
,,2016-02-11,,
,,2019-06-26,,
,,2017-12-03,,
,,2015-12-09,,
,,2016-01-03,,
,,2017-12-04,,
,,2019-01-27,,
,,2015-12-08,,
,,2018-12-17,,
,,2015-10-31,,
,,2019-05-18,,
,,2016-02-13,,
,,2018-06-04,,
,,2016-07-10,,
,,2018-03-20,,
,,2016-03-20,,
,,2016-01-07,,
,,2016-01-06,,
,,2016-06-03,,
,,2016-01-05,,
,,2019-06-22,,
,,2017-12-02,,
,,2018-01-06,,
,,2016-07-13,,
,,2017-05-29,,
,,2018-06-02,,
,,2015-12-04,,
,,2018-06-03,,
,,2019-04-07,,
,,2016-01-09,,
,,2016-02-15,,
,,2016-02-14,,
,,2016-02-16,,
,,2016-06-05,,
,,2019-06-21,,
,,2019-05-14,,
,,2015-12-03,,
,,2016-01-08,,
,,2016-12-11,,
,,2017-02-04,,
,,2018-02-18,,
,,2016-11-04,,
,,2018-06-09,,
,,2019-05-12,,
,,2019-05-11,,
,,2016-12-10,,
,,2017-02-05,,
,,2017-03-11,,
,,2018-03-25,,
,,2018-08-21,,
,,2016-11-03,,
,,2019-01-20,,
,,2018-07-14,,
,,2017-07-02,,
,,2016-11-07,,
,,2018-07-13,,
,,2016-11-06,,
,,2018-06-06,,
,,2018-01-09,,
,,2019-04-03,,
,,2015-09-19,,
,,2018-01-08,,
,,2015-09-13,,
,,2016-11-05,,
,,2015-08-06,,
,,2018-08-26,,
,,2015-04-16,,
,,2015-04-17,,
,,2015-08-07,,
,,2016-11-08,,
,,2015-05-23,,
,,2015-03-09,,
,,2015-04-18,,
,,2015-05-25,,
,,2015-05-24,,
,,2015-08-08,,
,,2015-05-26,,
,,2017-12-09,,
,,2015-04-19,,
,,2016-12-17,,
,,2016-12-18,,
,,2015-09-15,,
,,2015-08-09,,
,,2015-03-19,,
,,2016-12-31,,
,,2015-04-25,,
,,2018-08-15,,
,,2016-10-17,,
,,2015-07-09,,
,,2015-04-27,,
,,2015-08-17,,
,,2018-09-22,,
,,2015-08-16,,
,,2016-10-16,,
,,2018-03-18,,
,,2016-11-23,,
,,2015-04-28,,
,,2018-03-17,,
,,2015-09-24,,
,,2015-09-25,,
,,2018-04-22,,
,,2016-11-26,,
,,2016-10-18,,
,,2015-09-26,,
,,2016-11-29,,
,,2016-11-25,,
,,2015-07-05,,
,,2015-02-09,,
,,2015-02-08,,
,,2015-08-19,,
,,2015-08-12,,
,,2015-04-21,,
,,2015-04-22,,
,,2015-03-14,,
,,2015-08-13,,
,,2015-08-14,,
,,2015-07-06,,
,,2015-03-15,,
,,2016-04-04,,
,,2015-07-07,,
,,2015-04-23,,
,,2015-08-15,,
,,2015-09-22,,
,,2015-09-20,,
,,2015-03-18,,
,,2015-04-24,,
,,2015-05-31,,
,,2016-04-02,,
,,2018-11-04,,
,,2017-10-12,,
,,2016-04-03,,
,,2017-09-03,,
,,2015-07-08,,
,,2017-01-22,,
,,2015-02-03,,
,,2017-04-06,,
,,2015-03-10,,
,,2016-07-29,,
,,2017-05-13,,
,,2015-03-11,,
,,2017-05-14,,
,,2015-02-04,,
,,2016-07-28,,
,,2015-02-06,,
,,2015-07-02,,
,,2016-10-11,,
,,2017-01-20,,
,,2017-09-04,,
,,2015-07-03,,
,,2017-04-04,,
,,2017-01-21,,
,,2015-02-05,,
,,2015-03-12,,
,,2017-04-05,,
,,2015-02-07,,
,,2015-07-04,,
,,2015-03-13,,
,,2016-10-10,,
,,2015-04-20,,
,,2016-11-20,,
,,2017-05-12,,
,,2017-09-02,,
,,2019-06-18,,
,,2018-12-16,,
,,2019-01-19,,
,,2017-11-29,,
,,2017-04-03,,
,,2016-10-15,,
,,2015-02-01,,
,,2019-07-22,,
,,2018-12-12,,
,,2016-11-21,,
,,2019-07-21,,
,,2016-10-14,,
,,2015-02-02,,
,,2016-07-20,,
,,2019-01-16,,
,,2016-01-17,,
,,2015-01-02,,
,,2016-05-07,,
,,2016-02-23,,
,,2016-02-22,,
,,2015-01-03,,
,,2019-02-21,,
,,2015-02-10,,
,,2019-05-05,,
,,2016-01-15,,
,,2015-06-02,,
,,2016-05-06,,
,,2019-01-14,,
,,2017-05-19,,
,,2017-01-29,,
,,2016-06-13,,
,,2015-01-04,,
,,2019-02-20,,
,,2016-07-23,,
,,2015-02-11,,
,,2015-06-03,,
,,2019-01-13,,
,,2016-05-09,,
,,2016-06-15,,
,,2018-12-02,,
,,2016-01-18,,
,,2019-01-12,,
,,2016-05-08,,
,,2016-07-21,,
,,2015-02-12,,
,,2015-01-05,,
,,2016-02-28,,
,,2017-06-24,,
,,2015-12-16,,
,,2018-12-09,,
,,2016-06-18,,
,,2016-07-24,,
,,2015-11-09,,
,,2015-12-15,,
,,2016-08-30,,
,,2016-02-26,,
,,2017-09-09,,
,,2017-04-09,,
,,2017-09-06,,
,,2017-09-05,,
,,2018-12-07,,
,,2016-07-27,,
,,2016-12-24,,
,,2018-03-10,,
,,2015-11-08,,
,,2016-06-19,,
,,2018-02-03,,
,,2015-01-01,,
,,2017-04-08,,
,,2015-03-29,,
,,2017-11-11,,
,,2015-12-19,,
,,2018-08-06,,
,,2017-10-21,,
,,2016-02-21,,
,,2016-08-06,,
,,2018-09-12,,
,,2016-03-06,,
,,2015-11-04,,
,,2015-08-26,,
,,2016-05-02,,
,,2018-07-04,,
,,2018-04-21,,
,,2016-11-18,,
,,2016-12-26,,
,,2016-08-07,,
,,2015-12-12,,
,,2016-01-14,,
,,2016-05-05,,
,,2016-05-03,,
,,2016-09-11,,
,,2018-03-12,,
,,2018-05-21,,
,,2016-04-11,,
,,2017-07-19,,
,,2016-12-29,,
,,2016-04-15,,
,,2016-10-29,,
,,2018-08-09,,
,,2018-05-20,,
,,2015-01-12,,
,,2017-07-17,,
,,2016-09-10,,
,,2018-08-11,,
,,2018-03-02,,
,,2016-03-04,,
,,2017-11-19,,
,,2019-06-05,,
,,2015-02-20,,
,,2015-11-13,,
,,2016-05-23,,
,,2017-05-07,,
,,2017-10-09,,
,,2015-03-20,,
,,2015-02-23,,
,,2017-06-10,,
,,2017-03-27,,
,,2016-05-12,,
,,2015-03-21,,
,,2018-04-04,,
,,2018-02-08,,
,,2018-03-11,,
,,2015-02-21,,
,,2016-03-05,,
,,2016-06-21,,
,,2015-05-08,,
,,2017-10-08,,
,,2015-01-27,,
,,2015-05-02,,
,,2018-08-12,,
,,2018-03-08,,
,,2016-08-01,,
,,2019-06-07,,
,,2017-08-27,,
,,2016-03-01,,
,,2015-08-29,,
,,2015-06-15,,
,,2016-04-17,,
,,2015-06-10,,
,,2015-01-08,,
,,2018-08-04,,
,,2016-10-22,,
,,2016-05-26,,
,,2019-02-14,,
,,2015-10-05,,
,,2015-02-19,,
,,2018-09-15,,
,,2016-02-03,,
,,2015-07-12,,
,,2016-04-18,,
,,2016-05-22,,
,,2019-02-09,,
,,2016-05-11,,
,,2017-05-16,,
,,2016-08-05,,
,,2016-05-13,,
,,2017-06-08,,
,,2017-08-26,,
,,2015-10-13,,
,,2015-10-01,,
,,2015-01-07,,
,,2015-01-14,,
,,2016-05-14,,
,,2017-12-27,,
,,2015-11-05,,
,,2017-06-04,,
,,2019-06-09,,
,,2015-07-11,,
,,2016-04-16,,
,,2016-08-08,,
,,2019-02-19,,
,,2015-08-24,,
,,2016-09-02,,
,,2019-06-02,,
,,2016-06-12,,
,,2015-11-11,,
,,2015-12-26,,
,,2015-10-19,,
,,2016-01-26,,
,,2017-07-09,,
,,2015-07-29,,
,,2017-06-11,,
,,2016-05-25,,
,,2015-02-16,,
,,2015-02-13,,
,,2016-04-10,,
,,2015-12-14,,
,,2015-07-24,,
,,2018-10-18,,
,,2016-10-28,,
,,2015-03-30,,
,,2015-06-08,,
,,2016-09-07,,
,,2016-03-09,,
,,2016-04-06,,
,,2015-07-14,,
,,2019-03-09,,
,,2017-03-18,,
,,2015-03-22,,
,,2015-06-06,,
,,2017-08-13,,
,,2017-02-07,,
,,2019-08-17,,
,,2017-01-02,,
,,2018-05-27,,
,,2016-07-02,,
,,2018-10-23,,
,,2017-01-08,,
,,2015-01-13,,
,,2015-02-17,,
,,2018-01-21,,
,,2018-10-20,,
,,2019-07-13,,
,,2016-06-20,,
,,2015-06-28,,
,,2017-05-03,,
,,2016-07-04,,
,,2016-06-11,,
,,2015-12-27,,
,,2016-08-04,,
,,2015-06-07,,
,,2018-03-09,,
,,2015-06-13,,
,,2018-02-25,,
,,2016-01-30,,
,,2016-04-24,,
,,2015-01-09,,
,,2015-05-17,,
,,2016-04-28,,
,,2017-05-08,,
,,2017-11-04,,
,,2015-02-24,,
,,2017-04-21,,
,,2018-06-24,,
,,2017-05-06,,
,,2016-03-12,,
,,2015-01-11,,
,,2016-04-08,,
,,2016-01-12,,
,,2015-01-26,,
,,2016-05-28,,
,,2016-06-28,,
,,2015-11-21,,
,,2019-04-23,,
,,2016-02-07,,
,,2016-05-20,,
,,2015-01-10,,
,,2015-12-10,,
,,2016-10-23,,
,,2017-05-04,,
,,2015-07-15,,
,,2019-03-23,,
,,2016-03-03,,
,,2016-09-03,,
,,2017-07-23,,
,,2017-07-28,,
,,2015-06-14,,
,,2016-03-02,,
,,2016-09-21,,
,,2016-05-18,,
,,2019-08-09,,
,,2016-08-10,,
,,2015-08-25,,
,,2017-03-16,,
,,2015-06-20,,
,,2019-02-16,,
,,2016-09-06,,
,,2015-05-04,,
,,2018-04-03,,
,,2017-06-06,,
,,2015-02-14,,
,,2019-07-09,,
,,2016-07-31,,
,,2015-10-14,,
,,2017-01-17,,
,,2015-04-05,,
,,2015-08-23,,
,,2015-01-25,,
,,2016-12-07,,
,,2015-12-13,,
,,2015-05-12,,
,,2016-05-16,,
,,2018-06-26,,
,,2015-01-21,,
,,2015-01-06,,
,,2015-09-09,,
,,2015-11-15,,
,,2018-04-09,,
,,2015-05-01,,
,,2016-12-05,,
,,2019-05-24,,
,,2019-01-06,,
,,2016-01-23,,
,,2016-01-21,,
,,2019-06-06,,
,,2015-11-22,,
,,2015-12-21,,
,,2016-09-15,,
,,2016-04-21,,
,,2015-02-18,,
,,2019-07-10,,
,,2015-07-27,,
,,2015-03-28,,
,,2016-03-11,,
,,2015-01-22,,
,,2016-12-02,,
,,2017-06-03,,
,,2015-06-16,,
,,2017-12-10,,
,,2015-08-28,,
,,2017-01-10,,
,,2017-03-24,,
,,2017-06-02,,
,,2015-11-26,,
,,2015-07-20,,
,,2018-07-22,,
,,2015-02-22,,
,,2015-11-16,,
,,2015-06-21,,
,,2018-05-13,,
,,2016-03-13,,
,,2017-01-14,,
,,2016-09-09,,
,,2019-03-24,,
,,2017-06-18,,
,,2017-02-08,,
,,2016-09-24,,
,,2017-10-10,,
,,2019-03-11,,
,,2017-08-19,,
,,2015-11-24,,
,,2017-02-25,,
,,2016-01-24,,
,,2017-01-06,,
,,2017-08-12,,
,,2015-10-10,,
,,2018-04-08,,
,,2017-07-05,,
,,2019-05-26,,
,,2016-04-26,,
,,2015-12-30,,
,,2016-03-15,,
,,2015-02-25,,
,,2015-11-29,,
,,2016-04-14,,
,,2015-09-06,,
,,2015-09-27,,
,,2015-01-17,,
,,2016-05-29,,
,,2017-02-26,,
,,2018-06-16,,
,,2015-01-23,,
,,2018-05-12,,
,,2016-07-30,,
,,2017-04-27,,
,,2019-04-28,,
,,2019-08-18,,
,,2015-05-18,,
,,2019-01-05,,
,,2016-05-19,,
,,2015-06-25,,
,,2017-01-18,,
,,2015-12-20,,
,,2016-03-10,,
,,2015-10-11,,
,,2017-02-11,,
,,2016-06-25,,
,,2016-04-27,,
,,2015-10-03,,
,,2018-05-08,,
,,2015-01-15,,
,,2015-10-17,,
,,2015-10-08,,
,,2019-03-17,,
,,2016-05-27,,
,,2018-08-05,,
,,2017-11-05,,
,,2017-03-14,,
,,2016-09-25,,
,,2015-04-08,,
,,2016-02-09,,
,,2018-01-28,,
,,2017-12-12,,
,,2019-08-08,,
,,2015-06-26,,
,,2015-06-05,,
,,2017-07-15,,
,,2015-10-09,,
,,2016-12-04,,
,,2015-07-16,,
,,2016-08-15,,
,,2017-03-21,,
,,2016-06-26,,
,,2015-03-23,,
,,2015-01-29,,
,,2016-10-31,,
,,2016-07-09,,
,,2015-02-28,,
,,2016-12-08,,
,,2018-09-03,,
,,2018-05-05,,
,,2019-01-09,,
,,2019-07-06,,
,,2015-05-13,,
,,2017-10-04,,
,,2019-08-06,,
,,2016-08-16,,
,,2017-12-17,,
,,2017-02-14,,
,,2016-09-18,,
,,2018-01-14,,
,,2019-02-10,,
,,2015-06-18,,
,,2016-08-18,,
,,2016-08-11,,
,,2015-05-03,,
,,2018-01-20,,
,,2015-07-25,,
,,2019-04-13,,
,,2018-04-02,,
,,2015-01-19,,
,,2016-07-06,,
,,2015-06-27,,
,,2017-02-18,,
,,2015-10-18,,
,,2019-08-14,,
,,2016-09-26,,
,,2017-01-05,,
,,2015-01-24,,
,,2015-05-15,,
,,2019-08-04,,
,,2017-02-19,,
,,2018-06-17,,
,,2015-12-28,,
,,2018-10-13,,
,,2018-10-21,,
,,2017-07-12,,
,,2016-04-20,,
,,2017-07-11,,
,,2017-01-03,,
,,2015-01-16,,
,,2016-09-20,,
,,2016-11-02,,
,,2017-01-07,,
,,2015-04-09,,
,,2017-07-10,,
,,2017-08-20,,
,,2015-04-04,,
,,2015-11-28,,
,,2016-04-07,,
,,2018-11-24,,
,,2015-06-29,,
,,2017-03-25,,
,,2017-03-23,,
,,2017-03-26,,
,,2016-04-23,,
,,2016-05-15,,
,,2015-04-03,,
,,2015-07-31,,
,,2015-12-25,,
,,2018-01-27,,
,,2015-06-24,,
,,2017-04-23,,
,,2019-05-30,,
,,2015-02-15,,
,,2015-02-27,,
,,2016-03-19,,
,,2016-04-09,,
,,2017-03-12,,
,,2016-02-06,,
,,2015-06-22,,
,,2015-01-20,,
,,2017-04-29,,
,,2019-05-21,,
,,2018-05-10,,
,,2019-05-25,,
,,2015-04-01,,
,,2019-08-05,,
,,2016-09-17,,
,,2015-08-21,,
,,2019-04-14,,
,,2016-07-03,,
,,2017-03-19,,
,,2018-10-11,,
,,2019-04-21,,
,,2015-08-30,,
,,2018-09-09,,
,,2015-09-04,,
,,2015-01-18,,
,,2015-05-09,,
,,2019-07-07,,
,,2016-02-01,,
,,2016-10-27,,
,,2018-05-06,,
,,2017-08-18,,
,,2015-01-28,,
,,2016-12-03,,
,,2015-04-06,,
,,2016-08-13,,
,,2016-03-08,,
,,2018-05-17,,
,,2015-06-17,,
,,2015-02-26,,
,,2015-07-26,,
,,2016-08-19,,
,,2018-05-28,,
1508,cus_2267f15c-f264-11e8-8d1b-6f82d1536df4,2018-12-20,new_biz,64.0458
1443,cus_b991f6ce-dbab-11e8-b06c-330dcf8af1bf,2018-11-13,new_biz,64.0458
1452,cus_e8818e96-dd44-11e8-baee-cb3ca515a460,2018-11-19,new_biz,64.0458
685,cus_0a32eef6-7e12-11e7-bf06-e3ce2bdba0ec,2017-09-13,new_biz,64.0458
539,cus_3ddddd08-cc54-11e6-a19b-6baf4bdb2835,2017-05-23,new_biz,64.0458
1519,cus_fbb89f2e-d24d-11e8-af94-93ba0e8c9b3c,2018-12-28,new_biz,64.0458
1517,cus_e583921a-fa37-11e8-946d-1f4ac9e69a58,2018-12-27,new_biz,64.0458
837,cus_e1c72da8-b4f1-11e7-bd3d-e780136ca988,2017-12-05,new_biz,64.0458
1504,cus_2d8fd8c0-fd67-11e8-951d-cfbdf3a332fb,2018-12-18,new_biz,64.0458
950,cus_720f461a-b061-11e7-9dab-eb335fcecdcf,2018-02-13,new_biz,64.0458
1205,cus_98eb3e14-7a15-11e8-9793-8ff355f3ddcd,2018-07-10,new_biz,64.0458
948,cus_5de63604-c578-11e7-a42e-5b5d94757ee4,2018-02-12,new_biz,64.0458
888,cus_cf2b580a-d832-11e6-ac22-4fe40c090955,2018-01-04,new_biz,64.0458
886,cus_37d221d8-dfe7-11e7-9050-2f406654d4e9,2018-01-03,new_biz,64.0458
887,cus_aa0984ce-d549-11e7-a846-57bca1ca5831,2018-01-03,new_biz,64.0458
1150,cus_45a065a2-5e60-11e8-8b26-0f39134811e5,2018-06-08,new_biz,64.0458
1152,cus_9d68e704-4976-11e8-a7bb-53ca65304c61,2018-06-08,new_biz,64.0458
1153,cus_491692dc-6375-11e8-b787-a37bcf9fb337,2018-06-08,new_biz,64.0458
1009,cus_6c43b12c-47c4-11e7-be34-b3958037ff8e,2018-03-24,new_biz,64.0458
954,cus_c09d3944-d6e6-11e7-aaa7-2b833e78ecf9,2018-02-16,new_biz,64.0458
952,cus_6f529b58-061e-11e8-a8d8-fb648ba21d78,2018-02-15,new_biz,64.0458
1019,cus_c7e099e0-133f-11e8-91ed-4710873f4790,2018-03-29,new_biz,64.0458
1280,cus_cca833e2-9ff4-11e8-b116-efed5826590d,2018-08-24,new_biz,64.0458
1219,cus_0f9777ba-839b-11e8-a9ca-fb84649a2356,2018-07-19,new_biz,64.0458
1278,cus_2e6e196c-91ad-11e8-99d5-ef1206ae04e9,2018-08-23,new_biz,64.0458
996,cus_6abe9f20-f655-11e7-ba45-5f238103102e,2018-03-19,new_biz,64.0458
1065,cus_780d44b6-26c4-11e8-96ee-b3925bd60a80,2018-04-26,new_biz,64.0458
1067,cus_87637bdc-32d2-11e8-8df3-f3b30aca03cb,2018-04-26,new_biz,64.0458
1068,cus_389586ba-2d39-11e8-b4cd-2bb7f76f202f,2018-04-26,new_biz,64.0458
1135,cus_37d0c49e-6365-11e8-9fd5-8b61cb502479,2018-05-31,new_biz,64.0458
1127,cus_7727d93c-47e2-11e8-abb7-fbd277e6949e,2018-05-30,new_biz,64.0458
1203,cus_e66596ee-6804-11e8-9fed-db7c722b02b0,2018-07-09,new_biz,64.0458
1058,cus_ee5039ce-385a-11e8-9e48-1353014d6539,2018-04-23,new_biz,64.0458
809,cus_bb7fd956-b267-11e7-83b2-1fa1542d50eb,2017-11-21,new_biz,64.0458
1353,cus_de3165a8-b853-11e8-9809-679422ba3b09,2018-09-28,new_biz,64.0458
735,cus_eca9f784-8dad-11e7-bc85-73b939d959e2,2017-10-11,new_biz,64.0458
1270,cus_e4dd2c82-a22f-11e8-80fb-f3e2d462c700,2018-08-17,new_biz,64.0458
1336,cus_b0c4b896-a484-11e8-b38b-47d7c458717c,2018-09-24,new_biz,64.0458
495,cus_65173940-1a43-11e7-9b56-2ba707d0a842,2017-04-07,new_biz,64.0458
1429,cus_a6de8082-d6c5-11e8-967b-a703f6d92887,2018-11-02,new_biz,64.0458
1354,cus_3f32879e-aa06-11e8-960a-975fd8bf85b3,2018-09-29,new_biz,64.0458
1438,cus_c19626b6-5e96-11e8-8818-8b29d7f14c59,2018-11-09,new_biz,64.0458
1499,cus_27b5c616-e139-11e8-8849-cf8e0acf6f6b,2018-12-14,new_biz,64.0458
587,cus_55d5ebb6-5535-11e7-b717-1f27a01d0175,2017-06-29,new_biz,64.0458
588,cus_48102e9e-55e2-11e7-b561-2f0c9f1ff435,2017-06-29,new_biz,64.0458
579,cus_c3ea3742-4c52-11e7-82ee-2f93241fc42d,2017-06-27,new_biz,64.0458
532,cus_cbda8eb6-2f51-11e7-8cff-83e6d4541c46,2017-05-17,new_biz,64.0458
627,cus_cf8bf9ce-75ff-11e7-be2e-eb75c79dd1cf,2017-07-31,new_biz,64.0458
628,cus_888766b0-4c8f-11e7-b7a4-1f24bf89674e,2017-07-31,new_biz,64.0458
1542,cus_fa9aab58-f711-11e8-90b8-1f306294f5fb,2019-01-10,new_biz,64.0458
1421,cus_c5d44fde-d248-11e8-88db-475ebb7f088d,2018-10-31,new_biz,64.0458
1422,cus_4520b82a-ce59-11e8-88ae-730abef4038b,2018-10-31,new_biz,64.0458
574,cus_3d8b0e7c-4d21-11e7-959d-cb3695117c14,2017-06-23,new_biz,64.0458
935,cus_331098ca-f264-11e7-bd56-fbdbc66ceecb,2018-02-01,new_biz,64.0458
1113,cus_68ff7b7a-4347-11e8-ae31-83a9c3ac3726,2018-05-23,new_biz,64.0458
755,cus_742f2fec-8dd3-11e7-8cb5-47db3e3f4a87,2017-10-23,new_biz,64.0458
1192,cus_b45864e8-3ecc-11e9-b8b7-6bc3b2db1d9f,2018-06-30,new_biz,64.0458
978,cus_8372a996-07b5-11e8-a3bf-9bb67aa7cf6b,2018-03-01,new_biz,64.0458
1254,cus_af5b8cec-7bc5-11e8-a20d-f71457d2e9e3,2018-08-10,new_biz,64.0458
1115,cus_056575c0-5e9e-11e8-8ad7-8b8f22bf4c8a,2018-05-24,new_biz,64.0458
1107,cus_2f636882-4cbf-11e8-880c-df18f6e3a59a,2018-05-18,new_biz,64.0458
286,cus_d6e16dcc-1137-11e6-b6be-db0de40d8251,2016-08-02,new_biz,64.0458
861,cus_981a952c-e03a-11e7-a430-fbd9f4271b21,2017-12-20,new_biz,64.0458
608,cus_4fd3aba4-49f5-11e7-817d-b3dfebdb8d60,2017-07-18,new_biz,64.0458
1533,cus_1951e3e6-fcc0-11e8-92ea-d35d78418ee6,2019-01-02,new_biz,64.0458
1112,cus_cb49a2c6-3e6d-11e8-9863-d7f87e58064b,2018-05-22,new_biz,64.0458
1035,cus_5d77b646-2df8-11e8-b268-03ac1901ea2e,2018-04-12,new_biz,64.0458
1036,cus_0a637970-3296-11e8-8b8a-534eab341d8d,2018-04-12,new_biz,64.0458
247,cus_c8449216-18ea-11e6-afdb-3f0395a8abf2,2016-05-30,new_biz,64.0458
1189,cus_9463f258-43fd-11e8-8229-cb72d9a7d228,2018-06-29,new_biz,64.0458
657,cus_87b608c4-8649-11e7-a37a-f7b165048986,2017-08-29,new_biz,64.0458
982,cus_2590c0b8-3715-11e7-9bee-93c1921850b1,2018-03-05,new_biz,64.0458
1117,cus_ceb14434-3dda-11e8-be09-c39d6787334e,2018-05-25,new_biz,64.0458
1118,cus_70f34042-5f8e-11e8-8842-93c5f0be99ed,2018-05-25,new_biz,64.0458
972,cus_8a4f0fa4-02d1-11e8-9095-778c85a67d99,2018-02-28,new_biz,64.0458
794,cus_06988cf0-b338-11e7-aa5b-7f44250e4a46,2017-11-13,new_biz,64.0458
1387,cus_d92e1d1c-b056-11e8-b518-4bbab1c1b7fa,2018-10-15,new_biz,64.0458
693,cus_7e427d22-81c6-11e7-a7e6-3ff6f1c6c6ef,2017-09-20,new_biz,64.0458
646,cus_311351aa-7da9-11e7-9949-abd5fed3fe64,2017-08-21,new_biz,64.0458
647,cus_1933b9f6-7bad-11e7-859f-2f6936d36042,2017-08-21,new_biz,64.0458
1237,cus_2c709f94-9505-11e8-bbbe-139f64d8e485,2018-07-31,new_biz,64.0458
1238,cus_0cea527a-8eaa-11e8-9b27-2306fa7c0269,2018-07-31,new_biz,64.0458
650,cus_1046ae04-7c46-11e7-ba6d-cf69e62c1c00,2017-08-23,new_biz,64.0458
831,cus_6d9dab42-c4d1-11e7-901c-630e75961c14,2017-11-30,new_biz,64.0458
698,cus_4362ac96-97c8-11e7-a050-378879856af4,2017-09-22,new_biz,64.0458
448,cus_4fa5ba60-eebe-11e6-ae2c-036947b2c9a4,2017-02-27,new_biz,64.0458
1307,cus_5eb9d90e-b074-11e8-9006-5393ef5c6ce4,2018-09-07,new_biz,64.0458
1228,cus_52e4c6b8-7a67-11e8-a1fb-3bb853e9f6e0,2018-07-25,new_biz,64.0458
652,cus_100e4a08-82bf-11e7-9001-1ffd0336ac0f,2017-08-25,new_biz,64.0458
695,cus_ce1d96a0-9333-11e7-9ab0-9708dfe3847f,2017-09-21,new_biz,64.0458
846,cus_8fef2ba0-cbb4-11e7-9911-3f4e335a0d5c,2017-12-15,new_biz,64.0458
708,cus_7d4b2f0a-812f-11e7-b107-578bf8b1c9b4,2017-09-26,new_biz,64.0458
851,cus_c101de5a-d6ad-11e7-a376-cf19f74be87f,2017-12-16,new_biz,64.0458
1395,cus_0b031d6c-c103-11e8-b4b6-af933d8e8259,2018-10-24,new_biz,64.0458
1396,cus_1fda5e8e-c721-11e8-b2c9-0315990bd543,2018-10-24,new_biz,64.0458
1122,cus_59907a3a-5d01-11e8-b280-074ecd96da74,2018-05-29,new_biz,64.0458
1123,cus_9fe83826-5890-11e8-818d-e3514df044b0,2018-05-29,new_biz,64.0458
1380,cus_d0122af0-bd00-11e8-b09e-e7c91de5edf7,2018-10-12,new_biz,64.0458
1296,cus_1162ca28-5e9c-11e8-8b30-ff61fb41c9a3,2018-08-31,new_biz,64.0458
927,cus_d7dc94f8-fd5e-11e7-8db0-6fd73b163058,2018-01-31,new_biz,64.0458
929,cus_6e0110f2-fbc6-11e7-8fac-4745c1150ade,2018-01-31,new_biz,64.0458
1301,cus_1772d4be-a49f-11e8-8cc3-4feb497537a0,2018-09-04,new_biz,64.0458
797,cus_8c85f694-b410-11e7-8af4-8b28600eb5d8,2017-11-15,new_biz,64.0458
622,cus_f31712ba-5cec-11e7-a5ec-4f54981ef6be,2017-07-29,new_biz,64.0458
1154,cus_28dcfa08-624c-11e8-b05c-130622926ed9,2018-06-11,new_biz,64.0458
475,cus_92de1bda-f498-11e6-b4be-738af7e9e955,2017-03-22,new_biz,64.0458
1477,cus_b9199d8e-e6c6-11e8-99b2-fbf5892ac3d4,2018-11-29,new_biz,64.0458
777,cus_b3ee2102-aed4-11e7-9924-cb7556598627,2017-11-02,new_biz,64.0458
1404,cus_d0972582-ce5a-11e8-b991-2711031399d6,2018-10-27,new_biz,64.0458
853,cus_0c3f30a2-e3f1-11e7-b06d-33b4457fe8c0,2017-12-18,new_biz,64.0458
856,cus_de90815e-de48-11e7-a5af-4f4c194c177f,2017-12-18,new_biz,64.0458
604,cus_58ba02bc-85aa-11e8-8a9e-534cac035620,2017-07-14,new_biz,64.0458
1222,cus_68ff0c78-8210-11e8-81eb-7f40d1359aae,2018-07-21,new_biz,64.0458
964,cus_9eb26878-c88f-11e7-9477-d72594edb282,2018-02-26,new_biz,64.0458
789,cus_a6badf78-9d83-11e7-8c7f-9b6688fcc4bc,2017-11-09,new_biz,64.0458
211,cus_a99bf1f0-e8cb-11e5-bcd1-c781948044be,2016-03-14,new_biz,64.0458
967,cus_3f1f2a4c-0c3f-11e8-8c0a-e3eeb6aa94b7,2018-02-27,new_biz,64.0458
642,cus_79a2020a-832f-11e7-a7ac-c3feba4b1ffc,2017-08-17,new_biz,64.0458
644,cus_c392c600-80ec-11e7-a382-dbf7ee0b1144,2017-08-17,new_biz,64.0458
711,cus_a43ee0f2-94da-11e7-bea9-b3ca024d88ef,2017-09-28,new_biz,64.0458
712,cus_e2a5cb36-979f-11e7-bb61-93c66db03456,2017-09-28,new_biz,64.0458
1471,cus_975dea4e-e77d-11e8-bc6c-1b18694f9fb9,2018-11-28,new_biz,64.0458
702,cus_db878724-9f0e-11e7-b8ad-1fe7d408359c,2017-09-23,new_biz,64.0458
1302,cus_e25c89be-7e0b-11e8-af61-bf5d24cb2cf7,2018-09-05,new_biz,64.0458
1455,cus_45b05572-ddf2-11e8-8d9f-078d24ab067c,2018-11-20,new_biz,64.0458
845,cus_e83f3820-c882-11e7-b393-dfce24727bc1,2017-12-14,new_biz,64.0458
512,cus_88a3fc76-0f3b-11e7-9f78-6fb5e4af2da5,2017-04-25,new_biz,64.0458
1561,cus_6c9b8652-1bf6-11e8-a2f6-278b8260b3aa,2019-01-26,expansion,64.0458
1791,cus_95e09ebc-fbad-11e7-9376-e37732544ea7,2019-05-07,expansion,64.0458
1569,cus_007da610-ccc4-11e8-bba1-a38a076ebcbb,2019-01-30,expansion,64.0458
